Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot91,"JustNU",hard,17,Failed,"The Blood of War - Part 1","Zone place_WARBLOOD_04_2","1","16:36:42","16:37:56",
Bot91,"JustNU",hard,17,Failed,"The Blood of War - Part 1","Zone place_WARBLOOD_04_1","1","16:38:02","16:42:00",
Bot121,"Платон Легаш (Gizzy)",normal,1,Completed,"OLI NW Office","OLI NW Office: Objective #1","3","17:05:24","17:07:53",
Bot121,"Платон Легаш (Gizzy)",normal,1,Completed,"OLI Showroom East","OLI Showroom East: Objective #1","1","17:07:58","17:08:44",
Bot121,"Платон Легаш (Gizzy)",normal,1,Completed,"OLI Showroom East","OLI Showroom East: Objective #2","1","17:08:49","17:09:08",
Bot121,"Платон Легаш (Gizzy)",normal,1,Completed,"OLI Showroom East","OLI Showroom East: Objective #3","1","17:09:14","17:09:26",
Bot121,"Платон Легаш (Gizzy)",normal,1,Completed,"OLI Showroom East","OLI Showroom East: Objective #4","1","17:09:31","17:09:38",
Bot121,"Платон Легаш (Gizzy)",normal,1,Completed,"OLI Back Storage","OLI Back Storage: Objective #2","1","17:09:43","17:09:59",
Bot121,"Платон Легаш (Gizzy)",normal,1,Completed,"OLI Back Storage","OLI Back Storage: Objective #1","1","17:10:04","17:10:12",
Bot121,"Платон Легаш (Gizzy)",normal,1,Active,"OLI Loading Dock Stashes","OLI Loading Dock Stashes: Objective #3","1","17:10:18","N/A",
Bot122,"Пися Внесистемный (Junko Space Mommy)",normal,1,Pending,"Goshan Food Spawns","Goshan Food Spawns: Objective #1","1","17:05:25","N/A",
Bot124,"Альвиан Студент (Digi)",normal,1,Pending,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #1","1","17:08:53","N/A",
Bot124,"Альвиан Студент (Digi)",normal,1,Pending,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #2","1","17:09:22","N/A",
Bot124,"Альвиан Студент (Digi)",normal,1,Pending,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #4","1","17:09:42","N/A",
Bot124,"Альвиан Студент (Digi)",normal,1,Pending,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #3","1","17:10:12","N/A",
Bot124,"Альвиан Студент (Digi)",normal,1,Pending,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #5","1","17:10:32","N/A",
