Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot6,"7 TO 14 FERAL HOGS",hard,34,Failed,"Storage Building","Storage Building: Objective #2","1","16:08:13","16:08:13",
Bot6,"7 TO 14 FERAL HOGS",hard,34,Failed,"Storage Building","Storage Building: Objective #1","1","16:08:18","16:08:21",
Bot6,"7 TO 14 FERAL HOGS",hard,34,Failed,"Warehouse 4","Warehouse 4: Objective #3","1","16:08:26","16:08:48",
Bot6,"7 TO 14 FERAL HOGS",hard,34,Failed,"Warehouse 4","Warehouse 4: Objective #1","1","16:08:53","16:09:02",
Bot6,"7 TO 14 FERAL HOGS",hard,34,Failed,"Warehouse 4","Warehouse 4: Objective #2","1","16:09:08","16:09:13",
Bot6,"7 TO 14 FERAL HOGS",hard,34,Archived,"Old Gas","Old Gas: Objective #2","1","16:09:18","16:11:52",
Bot6,"7 TO 14 FERAL HOGS",hard,34,Archived,"Old Gas","Old Gas: Objective #1","1","16:11:57","16:12:39",
Bot6,"7 TO 14 FERAL HOGS",hard,34,Completed,"Giving Tree","Giving Tree: Objective #1","1","16:12:45","16:16:08",
Bot6,"7 TO 14 FERAL HOGS",hard,34,Completed,"Short Cut","Short Cut: Objective #1","1","16:16:13","16:18:21",
Bot6,"7 TO 14 FERAL HOGS",hard,34,Completed,"Container Building","Container Building: Objective #2","1","16:18:26","16:19:10",
Bot6,"7 TO 14 FERAL HOGS",hard,34,Completed,"Container Building","Container Building: Objective #1","1","16:19:15","16:19:31",
Bot6,"7 TO 14 FERAL HOGS",hard,34,Failed,"New Gas","New Gas: Objective #1","1","16:19:36","16:20:13",
Bot7,"SirTyler",hard,15,Failed,"Delivery From the Past","Item Secure Folder 0022","1","15:55:39","15:57:12",
Bot7,"SirTyler",hard,15,Completed,"Farming - Part 3","Zone place_SADOVOD_03","1","15:57:17","15:57:20",
Bot7,"SirTyler",hard,15,Completed,"Farming - Part 3","Item Package of graphics cards","1","15:57:26","15:58:21",
Bot7,"SirTyler",hard,15,Failed,"The Extortionist","Zone dead_posylni","1","15:58:26","15:59:37",
Bot14,"oroku",hard,4,Archived,"North Shack by Big Red","North Shack by Big Red: Objective #1","1","15:55:51","15:56:32",
Bot14,"oroku",hard,4,Completed,"Big Red Rush","Big Red Rush: Objective #1","1","15:56:38","16:01:55",
Bot14,"oroku",hard,4,Archived,"Big Red","Big Red: Objective #5","1","16:02:00","16:02:12",
Bot14,"oroku",hard,4,Archived,"Big Red","Big Red: Objective #1","1","16:02:17","16:02:20",
Bot14,"oroku",hard,4,Archived,"Big Red","Big Red: Objective #4","1","16:02:25","16:02:48",
Bot14,"oroku",hard,4,Archived,"Big Red","Big Red: Objective #3","1","16:02:54","16:04:12",
Bot14,"oroku",hard,4,Archived,"Big Red","Big Red: Objective #2","1","16:04:17","16:04:46",
Bot14,"oroku",hard,4,Completed,"Storage","Storage: Objective #3","1","16:04:51","16:08:13",
Bot14,"oroku",hard,4,Completed,"Storage","Storage: Objective #2","1","16:08:18","16:09:56",
Bot14,"oroku",hard,4,Completed,"Storage","Storage: Objective #1","1","16:10:01","16:10:08",
Bot14,"oroku",hard,4,Completed,"Storage","Storage: Objective #4","1","16:10:13","16:10:27",
Bot14,"oroku",hard,4,Completed,"Storage","Storage: Objective #5","1","16:10:32","16:13:01",
Bot14,"oroku",hard,4,Completed,"Storage","Storage: Objective #6","1","16:13:06","16:13:14",
Bot14,"oroku",hard,4,Completed,"Big Red","Big Red: Objective #1","1","16:13:19","16:17:37",
Bot14,"oroku",hard,4,Completed,"Storage","Storage: Objective #7","1","16:17:42","16:26:06",
Bot14,"oroku",hard,4,Completed,"Trailer Park Cabin","Trailer Park Cabin: Objective #1","1","16:26:11","16:26:26",
Bot14,"oroku",hard,4,Completed,"RUAF Checkpoint","RUAF Checkpoint: Objective #1","1","16:26:31","16:30:50",
Bot14,"oroku",hard,4,Failed,"Crackhouse","Crackhouse: Objective #7","1","16:30:55","16:33:00",
Bot16,"Helldiver",hard,38,Failed,"Crackhouse Rush","Crackhouse Rush: Objective #1","1","15:55:58","16:06:30",
Bot17,"Barlog_M",hard,25,Pending,"Farming - Part 3","Zone place_SADOVOD_03","1","15:56:05","N/A",
Bot18,"kikirio",hard,9,Pending,"Golden Swag","Zone extraction_zone_zibbo","1","15:56:05","N/A",
Bot38,"Валя Рыжий (MissingInAction)",normal,1,Completed,"North Shack by Big Red","North Shack by Big Red: Objective #1","1","16:17:35","16:17:41",
Bot38,"Валя Рыжий (MissingInAction)",normal,1,Completed,"Big Red","Big Red: Objective #3","1","16:17:47","16:18:24",
Bot38,"Валя Рыжий (MissingInAction)",normal,1,Completed,"Big Red","Big Red: Objective #2","1","16:18:29","16:18:42",
Bot38,"Валя Рыжий (MissingInAction)",normal,1,Failed,"Big Red","Big Red: Objective #5","1","16:18:47","16:19:38",
Bot41,"Зураб Бокс (MrFandor1n)",normal,1,Completed,"Power Switch","Power Switch: Objective #1","2","16:20:22","16:21:20",
Bot41,"Зураб Бокс (MrFandor1n)",normal,1,Completed,"Storage Building","Storage Building: Objective #2","1","16:21:25","16:21:49",
Bot41,"Зураб Бокс (MrFandor1n)",normal,1,Completed,"Storage Building","Storage Building: Objective #1","1","16:21:55","16:22:01",
Bot41,"Зураб Бокс (MrFandor1n)",normal,1,Completed,"Giving Tree","Giving Tree: Objective #1","1","16:22:06","16:22:45",
Bot41,"Зураб Бокс (MrFandor1n)",normal,1,Completed,"Fortress","Fortress: Objective #5","1","16:22:50","16:23:40",
Bot41,"Зураб Бокс (MrFandor1n)",normal,1,Completed,"Fortress","Fortress: Objective #7","1","16:23:45","16:25:09",
Bot41,"Зураб Бокс (MrFandor1n)",normal,1,Completed,"Fortress","Fortress: Objective #4","1","16:25:14","16:25:33",
Bot41,"Зураб Бокс (MrFandor1n)",normal,1,Completed,"Fortress","Fortress: Objective #8","3","16:25:38","16:26:34",
Bot41,"Зураб Бокс (MrFandor1n)",normal,1,Completed,"Fortress","Fortress: Objective #1","1","16:26:39","16:26:50",
Bot41,"Зураб Бокс (MrFandor1n)",normal,1,Completed,"Fortress","Fortress: Objective #2","1","16:26:55","16:27:23",
Bot41,"Зураб Бокс (MrFandor1n)",normal,1,Completed,"Fortress","Fortress: Objective #6","1","16:27:28","16:27:46",
Bot41,"Зураб Бокс (MrFandor1n)",normal,1,Completed,"Fortress","Fortress: Objective #9","4","16:27:51","16:29:32",
Bot41,"Зураб Бокс (MrFandor1n)",normal,1,Completed,"Crackhouse","Crackhouse: Objective #4","1","16:29:37","16:30:48",
