Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot62,"Dueleus",hard,28,Failed,"BMP #1 Tower","BMP #1 Tower: Objective #1","1","02:04:56","02:13:53",
Bot61,"Revingly",hard,35,Failed,"White Bishop","White Bishop: Objective #5","1","02:04:57","02:06:48",
Bot61,"Revingly",hard,35,Pending,"White Bishop","White Bishop: Objective #4","1","02:06:53","N/A",
Bot63,"Amands2Mello",hard,21,Pending,"Black Bishop Underground","Black Bishop Underground: Objective #2","1","02:04:57","N/A",
Bot64,"Эдик Фармацевт (3371)",normal,1,Completed,"White King","White King: Objective #4","1","02:06:08","02:06:21",
Bot64,"Эдик Фармацевт (3371)",normal,1,Completed,"White King","White King: Objective #9","1","02:06:26","02:07:11",
Bot64,"Эдик Фармацевт (3371)",normal,1,Completed,"White King","White King: Objective #10","1","02:07:17","02:07:40",
Bot64,"Эдик Фармацевт (3371)",normal,1,Completed,"White King","White King: Objective #12","1","02:07:45","02:08:08",
Bot64,"Эдик Фармацевт (3371)",normal,1,Failed,"White King","White King: Objective #13","1","02:08:13","02:08:35",
Bot64,"Эдик Фармацевт (3371)",normal,1,Failed,"White King","White King: Objective #15","1","02:08:40","02:09:28",
Bot64,"Эдик Фармацевт (3371)",normal,1,Failed,"White King","White King: Objective #14","1","02:09:33","02:09:35",
Bot64,"Эдик Фармацевт (3371)",normal,1,Completed,"White King","White King: Objective #1","1","02:09:40","02:10:28",
Bot64,"Эдик Фармацевт (3371)",normal,1,Failed,"White King","White King: Objective #2","1","02:10:33","02:11:13",
Bot67,"Гога Забор (MrFandor1n)",normal,1,Completed,"Sewer Manhole Building","Sewer Manhole Building: Objective #1","1","02:07:05","02:07:30",
Bot67,"Гога Забор (MrFandor1n)",normal,1,Completed,"Sewer Manhole Building","Sewer Manhole Building: Objective #2","1","02:07:35","02:08:13",
Bot67,"Гога Забор (MrFandor1n)",normal,1,Failed,"RB-ST","RB-ST: Objective #1","1","02:08:18","02:08:52",
Bot67,"Гога Забор (MrFandor1n)",normal,1,Completed,"Knight Garages","Knight Garages: Objective #1","1","02:08:57","02:09:14",
Bot67,"Гога Забор (MrFandor1n)",normal,1,Completed,"Knight Garages","Knight Garages: Objective #2","1","02:09:20","02:09:35",
Bot67,"Гога Забор (MrFandor1n)",normal,1,Completed,"Trenches","Trenches: Objective #2","1","02:09:40","02:10:14",
Bot68,"Кайл Месси (Rhyufer)",normal,1,Failed,"Command Center","Command Center: Objective #1","1","02:08:37","02:11:23",
Bot70,"Сава Сатанист (weewoo)",normal,1,Pending,"Black Bishop Tech Room","Black Bishop Tech Room: Objective #1","1","02:09:55","N/A",
Bot74,"Николай Тамада (Queen-Goddess)",normal,1,Failed,"D2 from Dome","D2 from Dome: Objective #2","1","02:13:07","02:13:20",
