Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot35,"Вадимка Хлыст (Wrecker)",normal,1,Failed,"Command Center","Command Center: Objective #6","1","04:15:19","04:17:31",
Bot35,"Вадимка Хлыст (Wrecker)",normal,1,Completed,"Command Center","Command Center: Objective #3","3","04:17:36","04:19:36",
Bot35,"Вадимка Хлыст (Wrecker)",normal,1,Completed,"Command Center","Command Center: Objective #9","1","04:19:41","04:19:56",
Bot35,"Вадимка Хлыст (Wrecker)",normal,1,Failed,"Command Center","Command Center: Objective #5","1","04:20:01","04:22:22",
Bot36,"Арни Чеклист (Bingus)",normal,1,Completed,"Dome Buildings","Dome Buildings: Objective #8","1","04:16:11","04:16:38",
Bot36,"Арни Чеклист (Bingus)",normal,1,Failed,"Dome Buildings","Dome Buildings: Objective #4","1","04:16:43","04:19:02",
Bot38,"Костыль Предводитель (epidemicz)",normal,1,Completed,"Trenches","Trenches: Objective #1","1","04:18:22","04:18:39",
Bot38,"Костыль Предводитель (epidemicz)",normal,1,Completed,"Trenches","Trenches: Objective #2","1","04:18:45","04:19:00",
Bot38,"Костыль Предводитель (epidemicz)",normal,1,Pending,"RB-ST","RB-ST: Objective #1","1","04:19:05","N/A",
Bot38,"Костыль Предводитель (epidemicz)",normal,1,Completed,"Knight Garages","Knight Garages: Objective #1","1","04:19:57","04:20:16",
Bot38,"Костыль Предводитель (epidemicz)",normal,1,Completed,"Knight Garages","Knight Garages: Objective #2","1","04:20:21","04:20:38",
Bot38,"Костыль Предводитель (epidemicz)",normal,1,Completed,"White Knight","White Knight: Objective #3","2","04:20:43","04:22:09",
Bot38,"Костыль Предводитель (epidemicz)",normal,1,Completed,"White Knight","White Knight: Objective #2","3","04:22:14","04:23:52",
Bot40,"Ваха Крест (Jiro)",normal,1,Failed,"Hermetic Door Switch","Hermetic Door Switch: Objective #1","1","04:20:55","04:21:08",
Bot40,"Ваха Крест (Jiro)",normal,1,Failed,"Black Knight","Black Knight: Objective #7","1","04:21:09","04:24:14",
Bot41,"Лёва Якут (Tariyihika)",normal,1,Completed,"D2 Switch","D2 Switch: Objective #1","3","04:23:21","04:23:56",
Bot41,"Лёва Якут (Tariyihika)",normal,1,Pending,"White Pawn","White Pawn: Objective #5","1","04:24:01","N/A",
