Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot60,"snowythefox811",hard,25,Failed,"Anesthesia","Zone prapor_022_area_1","1","22:37:37","22:41:07",
Bot61,"kova",hard,37,Failed,"Rigged Game","Zone skier_022_area_2","1","22:35:50","22:39:23",
Bot63,"kwebber321",hard,26,Failed,"Health Care Privacy - Part 1","Zone ter_013_area_2","1","22:37:10","22:38:29",
Bot63,"kwebber321",hard,26,Failed,"Health Care Privacy - Part 1","Zone ter_013_area_1","1","22:38:34","22:38:43",
Bot63,"kwebber321",hard,26,Failed,"Health Care Privacy - Part 1","Zone ter_013_area_3","1","22:38:48","22:43:34",
Bot65,"Kiobu",hard,19,Failed,"Signal - Part 1","Zone place_SIGNAL_01_1","1","22:37:56","22:42:20",
Bot65,"Kiobu",hard,19,Failed,"Signal - Part 1","Zone place_SIGNAL_01_2","1","22:42:25","22:44:39",
Bot66,"Crow",hard,1,Failed,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #1","1","22:37:57","22:41:32",
Bot71,"AshleyShcaefferBMW",hard,5,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #2","1","22:38:19","22:38:50",
Bot71,"AshleyShcaefferBMW",hard,5,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #1","1","22:38:56","22:39:25",
Bot71,"AshleyShcaefferBMW",hard,5,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #3","1","22:39:30","22:39:56",
Bot71,"AshleyShcaefferBMW",hard,5,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #4","1","22:40:01","22:40:30",
Bot71,"AshleyShcaefferBMW",hard,5,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #5","1","22:40:35","22:40:52",
Bot71,"AshleyShcaefferBMW",hard,5,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #7","1","22:40:57","22:41:07",
Bot71,"AshleyShcaefferBMW",hard,5,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #8","1","22:41:12","22:41:17",
Bot71,"AshleyShcaefferBMW",hard,5,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #6","1","22:41:22","22:41:37",
Bot71,"AshleyShcaefferBMW",hard,5,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #9","1","22:41:42","22:42:00",
Bot71,"AshleyShcaefferBMW",hard,5,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #10","1","22:42:05","22:44:12",
Bot71,"AshleyShcaefferBMW",hard,5,Failed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #6","1","22:44:17","22:44:50",
Bot71,"AshleyShcaefferBMW",hard,5,Failed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #5","1","22:44:55","22:45:49",
Bot71,"AshleyShcaefferBMW",hard,5,Failed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #4","1","22:45:54","22:46:01",
Bot71,"AshleyShcaefferBMW",hard,5,Failed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #3","1","22:46:06","22:46:18",
Bot81,"DanW",hard,22,Completed,"Anesthesia","Zone prapor_022_area_2","1","22:41:37","22:43:14",
Bot81,"DanW",hard,22,Active,"Anesthesia","Zone prapor_022_area_1","1","22:43:19","N/A",
Bot84,"papershredder432",hard,25,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #8","1","22:41:54","22:42:57",
Bot84,"papershredder432",hard,25,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #5","1","22:43:02","22:43:14",
Bot84,"papershredder432",hard,25,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #4","1","22:43:19","22:43:26",
Bot84,"papershredder432",hard,25,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #3","1","22:43:31","22:43:45",
Bot84,"papershredder432",hard,25,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #2","1","22:43:51","22:43:59",
Bot84,"papershredder432",hard,25,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #9","1","22:44:04","22:44:20",
Bot84,"papershredder432",hard,25,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #6","1","22:44:25","22:45:01",
Bot84,"papershredder432",hard,25,Failed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #1","1","22:45:06","22:45:27",
Bot84,"papershredder432",hard,25,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #7","1","22:45:32","22:45:51",
Bot84,"papershredder432",hard,25,Active,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #1","1","22:45:56","N/A",
Bot85,"Leonana69",hard,7,Pending,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #10","1","22:41:54","N/A",
Bot88,"Андрей Статтеринг (CouponBugDotCom)",normal,1,Failed,"Bus Terminal","Bus Terminal: Objective #2","1","22:42:35","22:42:50",
Bot91,"Аристарх Бритва (R3)",normal,1,Active,"Tank on Bridge","Tank on Bridge: Objective #1","1","22:43:59","N/A",
Bot92,"Мелентий Рыло (Bnuy)",normal,1,Completed,"Lighthouse Extract Sniper Area","Lighthouse Extract Sniper Area: Objective #1","1","22:44:42","22:45:16",
Bot92,"Мелентий Рыло (Bnuy)",normal,1,Failed,"Bus Terminal","Bus Terminal: Objective #3","1","22:45:21","22:46:00",
Bot93,"Hupfi",hard,20,Active,"Lighthouse Extract Sniper Area Sniping","Lighthouse Extract Sniper Area Sniping: Objective #1","2","22:45:44","N/A",
